seq_id,entry_point,code,code_token_length
31474204970,sort_colors,"def sort_colors(nums):
    low, mid, high = 0, 0, len(nums) - 1
    while mid <= high:
        if nums[mid] == 0:
            nums[low], nums[mid] = nums[mid], nums[low]
            low += 1
            mid += 1
        elif nums[mid] == 1:
            mid += 1
        else:
            nums[mid], nums[high] = nums[high], nums[mid]
            high -= 1
    return nums",111
23822751309,smallest_sub_with_given_sum,"def smallest_sub_with_given_sum(arr, target_sum):
    window_sum = 0
    min_length = float('inf')
    window_start = 0
    for window_end in range(len(arr)):
        window_sum += arr[window_end] 
        while window_sum >= target_sum:
            min_length = min(min_length, window_end - window_start + 1)
            window_sum -= arr[window_start]
            window_start += 1
    if min_length == float('inf'):
        return 0
    return min_length",111
33038202888,smallest_subarray_with_given_sum,"def smallest_subarray_with_given_sum(arr, target_sum):
    window_sum = 0
    window_start = 0
    min_length = float('inf')
    for window_end in range(len(arr)):
        window_sum += arr[window_end]
        while window_sum >= target_sum:
            min_length = min(min_length, window_end - window_start + 1)
            window_sum -= arr[window_start]
            window_start += 1
    if min_length == float('inf'):
        return 0
    return min_length",111
20269226929,find_longest_consecutive,"def find_longest_consecutive(nums):
    if not nums:
        return 0
    nums_set = set(nums)
    longest_streak = 0
    for num in nums_set:
        if num - 1 not in nums_set:
            current_num = num
            current_streak = 1
            while current_num + 1 in nums_set:
                current_num += 1
                current_streak += 1
            longest_streak = max(longest_streak, current_streak)
    return longest_streak",111
33182777361,longestConcatenatedString,"from functools import lru_cache

def longestConcatenatedString(words):
    @lru_cache(None)
    def dfs(a, i):
        if i == len(words):
            return 0
        word = words[i]
        if any(word.count(c) > 1 or c in a for c in word):
            return dfs(a, i+1)
        ans = max(dfs(a, i+1), dfs(a+word, i+1) + len(word))
        return ans
    return dfs("""", 0)",111
6272644470,count_pairs,"def count_pairs(nums, k):
    num_dict = {}
    count = 0
    for num in nums:
        if num in num_dict:
            num_dict[num] += 1
        else:
            num_dict[num] = 1
    for num in num_dict:
        if num + k in num_dict:
            count += num_dict[num] * num_dict[num + k]
        if num - k in num_dict:
            count += num_dict[num] * num_dict[num - k]
    return count // 2",111
20605729620,find_longest_consecutive,"def find_longest_consecutive(nums):
    if not nums:
        return 0
    nums_set = set(nums)
    longest_streak = 0
    for num in nums_set:
        if num - 1 not in nums_set:
            current_num = num
            current_streak = 1
            while current_num + 1 in nums_set:
                current_num += 1
                current_streak += 1
            longest_streak = max(longest_streak, current_streak)
    return longest_streak",111
71575860345,longest_unique_substring,"def longest_unique_substring(str):
  start, max_length = 0, 0
  visited = [False] * 256
  for i in range(len(str)):
    if visited[ord(str[i])]:
      while str[i] != str[start]:
        visited[ord(str[start])] = False
        start += 1
      start += 1
    else:
      visited[ord(str[i])] = True
    max_length = max(max_length, i - start + 1)
  return max_length",111
29100335426,min_operations_to_palindrome,"def min_operations_to_palindrome(s):
    n = len(s)
    dp = [[0] * (n + 1) for _ in range(n + 1)]
    for i in range(n):
        for j in range(n):
            dp[i + 1][j + 1] = dp[i][j] + 1 if s[i] == s[n - 1 - j] else max(dp[i][j + 1], dp[i + 1][j])
    return n - dp[n][n]",111
2432968865,isNStraightHand,"from collections import Counter
def isNStraightHand(hand, groupSize):
    if len(hand) % groupSize != 0:
        return False
    hand.sort()
    card_counts = Counter(hand)
    while card_counts:
        start_card = min(card_counts.keys())
        for i in range(start_card, start_card + groupSize):
            if i not in card_counts:
                return False
            card_counts[i] -= 1
            if card_counts[i] == 0:
                del card_counts[i]
    return True",111
37568004443,generate_pascals_triangle,"def generate_pascals_triangle(n):
    if n == 0:
        return []
    result = [[1]]
    for i in range(2, n + 1):
        row = [0] * i
        row[0] = result[-1][0]
        row[-1] = result[-1][-1]
        for j in range(1, i - 1):
            row[j] = result[-1][j-1] + result[-1][j]
        result.append(row)
    return result",111
17627188529,largest_subarray_equal_0s_1s,"def largest_subarray_equal_0s_1s(arr):
    max_len = 0
    sum = 0
    sum_map = {}
    sum_map[0] = -1
    for i in range(len(arr)):
        if arr[i] == 0:
            sum -= 1
        else:
            sum += 1
        if sum in sum_map:
            max_len = max(max_len, i - sum_map[sum])
        else:
            sum_map[sum] = i
    return max_len",111
2279500046,shortest_subarray,"def shortest_subarray(nums, target):
    if not nums:
        return 0
    l, r = 0, 0
    length = float('inf')
    current_sum = 0

    while r < len(nums):
        current_sum += nums[r]
        r += 1

        while current_sum >= target:
            if r - l < length:
                length = r - l
            current_sum -= nums[l]
            l += 1
    return length if length != float('inf') else 0",111
12917128153,subarray_sum,"from typing import List

def subarray_sum(nums: List[int], k: int) -> int:
    count = 0
    sum_ = 0
    sum_dict = {0: 1}
    for num in nums:
        sum_ += num
        if sum_ - k in sum_dict:
            count += sum_dict[sum_ - k]
        if sum_ in sum_dict:
            sum_dict[sum_] += 1
        else:
            sum_dict[sum_] = 1
    return count",111
34480227828,longest_consecutive_subseq,"def longest_consecutive_subseq(nums):
    if not nums:
        return 0

    nums_set = set(nums)
    longest_streak = 0

    for num in nums_set:
        if num - 1 not in nums_set:
            current_num = num
            current_streak = 1

            while current_num + 1 in nums_set:
                current_num += 1
                current_streak += 1

            longest_streak = max(longest_streak, current_streak)

    return longest_streak",111
36472272460,catalan_number,"def catalan_number(n):
    if n == 0 or n == 1:
        return 1

    catalan = [0 for _ in range(n + 1)]
    catalan[0] = 1
    catalan[1] = 1

    for i in range(2, n + 1):
        catalan[i] = 0
        for j in range(i):
            catalan[i] += catalan[j] * catalan[i-j-1]

    return catalan[n]",111
2522331157,find_subarrays,"def find_subarrays(arr, k):
    count = 0
    prefix_sum = 0
    sum_counts = {0: 1}  # Dictionary to store the count of prefix sums
    for num in arr:
        prefix_sum += num
        if prefix_sum - k in sum_counts:
            count += sum_counts[prefix_sum - k]
        if prefix_sum in sum_counts:
            sum_counts[prefix_sum] += 1
        else:
            sum_counts[prefix_sum] = 1
    return count",111
33446888991,find_middle_element,"class ListNode:
    def __init__(self, x):
        self.val = x
        self.next = None

def linked_list(arr):
    head = ListNode(arr[0])
    current = head
    for i in range(1, len(arr)):
        current.next = ListNode(arr[i])
        current = current.next
    return head

def find_middle_element(head):
    slow = head
    fast = head
    while fast and fast.next:
        slow = slow.next
        fast = fast.next.next
    return slow.val",111
17460860009,is_catalan,"def is_catalan(n):
    if n <= 1:
        return 1

    catalan = [0 for _ in range(n+1)]
    catalan[0] = 1
    catalan[1] = 1

    for i in range(2, n + 1):
        catalan[i] = 0
        for j in range(i):
            catalan[i] = catalan[i] + catalan[j] * catalan[i-j-1]

    return catalan[n]",111
16557899745,is_strict_palindrome,"def is_strict_palindrome(s):
    return s == s[::-1]

def test_strict_palindrome():
    test_cases = [
        (""A man, a plan, a canal: Panama"", False),
        (""race a car"", False),
        (""madam"", True),
        (""step on no pets"", True),
    ]
    for s, expected in test_cases:
        assert is_strict_palindrome(s) == expected, f""Failed for {s}""
    print(""All test cases passed."")

test_strict_palindrome()",111
26828993618,has_cycle,"def has_cycle(graph):
    visited = set()
    rec_stack = set()

    def is_cyclic_util(vertex):
        visited.add(vertex)
        rec_stack.add(vertex)

        for neighbor in graph[vertex]:
            if neighbor not in visited:
                if is_cyclic_util(neighbor):
                    return True
            elif neighbor in rec_stack:
                return True

        rec_stack.remove(vertex)
        return False

    for vertex in graph:
        if vertex not in visited:
            if is_cyclic_util(vertex):
                return True
    return False",111
42497118495,binary_search_index,"def binary_search_index(arr, target):
    left, right = 0, len(arr) - 1
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            if mid == 0 or arr[mid - 1] < target:
                return mid
            else:
                right = mid - 1
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    return -1",111
23492821407,bfs_tra,"class TreeNode:
    def __init__(self, val=0, left=None, right=None):
        self.val = val
        self.left = left
        self.right = right

from collections import deque

def bfs_tra(root):
    if not root:
        return []
    res = []
    q = deque([root])
    
    while q:
        node = q.popleft()
        res.append(node.val)
        if node.left:
            q.append(node.left)
        if node.right:
            q.append(node.right)
    
    return res",111
35129407643,top_k_frequent_elements,"import heapq
from collections import defaultdict

def top_k_frequent_elements(nums, k):
    freqDict = defaultdict(int)
    for num in nums:
        freqDict[num] += 1

    ans = []
    maxheap = [ (-freq, num) for num, freq in freqDict.items() ]
    heapq.heapify(maxheap)

    while heapq and k > 0:
        nfreq, curnum = heapq.heappop(maxheap)
        ans.append(curnum)
        k -= 1
    return ans",111
16341553464,count_pairs_with_diff,"def count_pairs_with_diff(arr, diff):
    arr.sort()
    count = 0
    left, right = 0, 1
    while right < len(arr):
        current_diff = arr[right] - arr[left]
        if current_diff == diff:
            count += 1
            left += 1
            right += 1
        elif current_diff < diff:
            right += 1
        else:
            left += 1
            if left == right:
                right += 1
    return count",110
11252338932,reorder_log_files,"def reorder_log_files(logs):
    alphas = []
    digits = []
        
    for log in logs:
        split_arr = log.split("" "")
        head, tail = split_arr[0], "" "".join(split_arr[1:])
            
        if tail[0].isalpha():
            alphas.append([tail, head])
        else:
            digits.append("" "".join([head, tail]))
    alphas.sort()
    alphas = ["" "".join(elem[::-1]) for elem in alphas]
    return alphas + digits",110
34917908314,findMaxConsecutiveOnes,"def findMaxConsecutiveOnes(nums):
    n = len(nums)
    count = 0
    start = 0
    max_length = 0
    zero_index = -1

    for i in range(n):
        if nums[i] == 0:
            count += 1
        if count > 1:
            if nums[start] == 0:
                count -= 1
            start += 1
        max_length = max(max_length, i - start)
    return max_length + 1",110
36844403138,smallest_subarray_with_given_sum,"def smallest_subarray_with_given_sum(arr, target):
    window_sum = 0
    min_length = float('inf')
    window_start = 0
    for window_end in range(len(arr)):
        window_sum += arr[window_end] 
        while window_sum >= target:
            min_length = min(min_length, window_end - window_start + 1)
            window_sum -= arr[window_start]
            window_start += 1
    if min_length == float('inf'):
        return 0
    return min_length",110
74061146306,recursive_sum,"def recursive_sum(numbers):
    if len(numbers) == 0:
        return 0
    else:
        return numbers[0] + recursive_sum(numbers[1:])

# Test cases
print(recursive_sum([1, 2, 3, 4, 5]))  # 15
print(recursive_sum([10, 20, 30]))  # 60
print(recursive_sum([1, 1, 1, 1, 1]))  # 5",110
22605432021,longest_unique_substring,"def longest_unique_substring(s: str) -> str:
    char_map = {}
    left = 0
    result = """"
    max_length = 0

    for right in range(len(s)):
        if s[right] in char_map:
            left = max(left, char_map[s[right]] + 1)

        char_map[s[right]] = right

        if right - left + 1 > max_length:
            max_length = right - left + 1
            result = s[left:right+1]

    return result",110
70408068919,min_sub_array_len,"def min_sub_array_len(x, nums):
    if not nums:
        return 0
    n = len(nums)
    min_len = float('inf')
    i = 0
    current_sum = 0
    for j in range(n):
        current_sum += nums[j]
        while current_sum >= x:
            min_len = min(min_len, j - i + 1)
            current_sum -= nums[i]
            i += 1
    return 0 if min_len == float('inf') else min_len",110
1160494117,isStrobogrammatic,"def isStrobogrammatic(num):
    for c in num:
        if c in '23457':
            return False
    nmap = {'6':'9', '9':'6', '0':'0', '1':'1', '8':'8'}
    i = 0
    j = len(num) - 1
    while i <= j:
        if nmap[num[i]] != num[j]:
            return False
        i += 1
        j -= 1
    return True",110
8539110076,longest_consecutive_sequence,"def longest_consecutive_sequence(nums):
    if not nums:
        return 0

    num_set = set(nums)
    longest_streak = 0

    for num in num_set:
        if num - 1 not in num_set:
            current_num = num
            current_streak = 1

            while current_num + 1 in num_set:
                current_num += 1
                current_streak += 1

            longest_streak = max(longest_streak, current_streak)

    return longest_streak",110
16312238561,n_queens,"def n_queens(n):
    def dfs(queens, xy_diff, xy_sum):
        p = len(queens)
        if p==n:
            result.append(queens)
            return None
        for q in range(n):
            if q not in queens and p-q not in xy_diff and p+q not in xy_sum: 
                dfs(queens+[q], xy_diff+[p-q], xy_sum+[p+q])  
    result = []
    dfs([], [], [])
    return len(result)",110
18586935364,days_in_month,"def is_leap_year(year: int) -> bool:
    return year % 4 == 0 and (year % 100 != 0 or year % 400 == 0)

def days_in_month(year: int, month: int) -> int:
    if month in [4, 6, 9, 11]:
        return 30
    if month == 2:
        return 29 if is_leap_year(year) else 28
    return 31",110
34881820792,replace_vowels,"def replace_vowels(s):
    vowel_map = {'a': 'e', 'e': 'i', 'i': 'o', 'o': 'u', 'u': 'a', 'A': 'E', 'E': 'I', 'I': 'O', 'O': 'U', 'U': 'A'}
    new_str = """"
    for char in s:
        if char in vowel_map:
            new_str += vowel_map[char]
        else:
            new_str += char
    return new_str",110
26844956698,find_largest_sum_of_squares,"def find_largest_sum_of_squares(nums):
    def is_sum_of_squares(n):
        i = 0
        while i * i <= n:
            j = int((n - i * i) ** 0.5)
            if i * i + j * j == n:
                return True
            i += 1
        return False

    largest = -1
    for num in nums:
        if is_sum_of_squares(num) and num > largest:
            largest = num
    return largest",110
70758449156,reverse_integer,"def reverse_integer(x):
    reversed_int = 0
    sign = -1 if x < 0 else 1
    x *= sign

    while x != 0:
        digit = x % 10
        x = x // 10
        reversed_int = reversed_int * 10 + digit

    reversed_int *= sign

    if reversed_int < -2**31 or reversed_int > 2**31 - 1:
        return 0
    else:
        return reversed_int",110
70848162298,is_rectangle_intersect,"from typing import List


def is_rectangle_intersect(rect1: List[int], rect2: List[int]) -> bool:
    # Check if one rectangle is to the left of the other
    if rect1[2] <= rect2[0] or rect2[2] <= rect1[0]:
        return False
    
    # Check if one rectangle is above the other
    if rect1[3] <= rect2[1] or rect2[3] <= rect1[1]:
        return False
    
    return True",110
40709187994,longest_consecutive_sequence,"def longest_consecutive_sequence(nums):
    if not nums:
        return 0

    nums_set = set(nums)
    longest_streak = 0

    for num in nums_set:
        if num - 1 not in nums_set:
            current_num = num
            current_streak = 1

            while current_num + 1 in nums_set:
                current_num += 1
                current_streak += 1

            longest_streak = max(longest_streak, current_streak)

    return longest_streak",110
74951088760,can_form_word,"from collections import defaultdict

def can_form_word(word, letters):
    """"""
    :type word: str
    :type letters: str
    :rtype: bool
    """"""
    
    letters_char = defaultdict(int)
    for char in letters: 
        letters_char[char] += 1
    for letter in word: 
        if letter not in letters_char: 
            return False
        letters_char[letter] -= 1
        if letters_char[letter] < 0:
            return False
          
    return True",110
41186076069,find_largest_palindrome,"def find_largest_palindrome(min_limit, max_limit):
    def is_palindrome(num):
        return str(num) == str(num)[::-1]
    
    largest_palindrome = 0
    for i in range(max_limit, min_limit - 1, -1):
        for j in range(i, min_limit - 1, -1):
            product = i * j
            if product <= largest_palindrome:
                break
            if is_palindrome(product):
                largest_palindrome = product
    return largest_palindrome",110
32876131211,ways_to_express,"def ways_to_express(target):
    ways = [0] * (target + 1)
    ways[0] = 1
    for i in range(1, target + 1):
        if i - 1 >= 0:
            ways[i] += ways[i - 1]
        if i - 3 >= 0:
            ways[i] += ways[i - 3]
        if i - 4 >= 0:
            ways[i] += ways[i - 4]
    return ways[target]",110
294584959,max_product_three,"def max_product_three(nums):
    nums.sort()
    return max(nums[0] * nums[1] * nums[-1], nums[-1] * nums[-2] * nums[-3])

assert max_product_three([1, 2, 3, 4]) == 24
assert max_product_three([1, 10, 2, 6, 5, 3]) == 300
assert max_product_three([-1, -2, -3, 1]) == 6",110
14674494150,look_and_say,"def look_and_say(n):
    term = '1'
    for _ in range(n - 1):
        seq_arr = [[term[0], 1]]
        for i in range(1, len(term)):
            if term[i] == term[i-1]: seq_arr[-1][1] += 1
            else: seq_arr.append([term[i], 1])
        term = ''
        for ele in seq_arr:
            term += (str(ele[1]) + str(ele[0]))
    return term",110
2290929849,longest_unique_subarray,"def longest_unique_subarray(arr):
    """"""
    Finds the length of the longest subarray with all unique elements.

    :param arr: list[int]
    :return: int
    """"""
    start = 0
    max_len = 0
    seen = {}
    for end, value in enumerate(arr):
        if value in seen:
            start = max(start, seen[value] + 1)
        seen[value] = end
        max_len = max(max_len, end - start + 1)
    return max_len",110
71473578678,max_product_pair,"def max_product_pair(arr):
    arr.sort()
    return max(arr[0] * arr[1], arr[-1] * arr[-2])

# Testing the function
assert max_product_pair([1, 5, 3, 4, 7, 2]) == 35
assert max_product_pair([0, -1, -2, -3, -4]) == 12
assert max_product_pair([1, 2, 3, 4, 5]) == 20",110
30122662948,unique_pairs,"from collections import defaultdict

def unique_pairs(nums, k):
    if k < 0:
        return 0

    store = defaultdict(list)

    for index, num in enumerate(nums):
        store[num].append(index)

    result = set()

    for num in store:
        needle = k + num

        if needle in store:
            for i in store[num]:
                for j in store[needle]:
                    if i != j:
                        result.add((min(num, needle), max(num, needle)))

    return len(result)",110
35415357114,first_missing_positive,"def first_missing_positive(nums):
    if not nums:
        return 1
    n = len(nums)
    for i in range(n):
        while 1 <= nums[i] <= n and nums[nums[i] - 1] != nums[i]:
            nums[nums[i] - 1], nums[i] = nums[i], nums[nums[i] - 1]
    for i in range(n):
        if nums[i] != i + 1:
            return i + 1
    return n + 1",110
34057456368,string_compression,"def string_compression(s):
    if len(s) <= 1:
        return s
    result = []
    count = 1
    for i in range(1, len(s)):
        if s[i] == s[i-1]:
            count += 1
        else:
            result.append(s[i-1] + str(count))
            count = 1
    result.append(s[-1] + str(count))
    compressed = ''.join(result)
    return compressed if len(compressed) < len(s) else s",110
23136609361,min_max,"def min_max(arr):
    if len(arr) == 1:
        return (arr[0], arr[0])
    elif len(arr) == 2:
        return (min(arr[0], arr[1]), max(arr[0], arr[1]))
    else:
        mid = len(arr) // 2
        left_min, left_max = min_max(arr[:mid])
        right_min, right_max = min_max(arr[mid:])
        return (min(left_min, right_min), max(left_max, right_max))",110
35673734388,merge_sorted_arrays,"def merge_sorted_arrays(arr1, arr2):
    merged = []
    i = j = 0
    while i < len(arr1) and j < len(arr2):
        if arr1[i] <= arr2[j]:
            merged.append(arr1[i])
            i += 1
        else:
            merged.append(arr2[j])
            j += 1
    if i < len(arr1):
        merged.extend(arr1[i:])
    if j < len(arr2):
        merged.extend(arr2[j:])
    return merged",110
20504948225,levenshtein_distance,"def levenshtein_distance(s, t):
    if s == """":
        return len(t)
    if t == """":
        return len(s)
    if s[-1] == t[-1]:
        cost = 0
    else:
        cost = 1
       
    res = min([levenshtein_distance(s[:-1], t)+1,
               levenshtein_distance(s, t[:-1])+1, 
               levenshtein_distance(s[:-1], t[:-1]) + cost])
    return res",110
27046921032,max_overlap,"from typing import List

def max_overlap(intervals: List[tuple]) -> int:
    events = []
    for start, end in intervals:
        events.append((start, 1))  # 1 for start of an interval
        events.append((end, -1))   # -1 for end of an interval

    events.sort()
    max_overlap = current_overlap = 0
    for _, delta in events:
        current_overlap += delta
        max_overlap = max(max_overlap, current_overlap)

    return max_overlap",110
8545737511,largest_palindrome_product,"def largest_palindrome_product(n):
    def is_palindrome(x):
        return str(x) == str(x)[::-1]

    largest = 0
    for i in range(10**n - 1, 10**(n-1) - 1, -1):
        for j in range(i, 10**(n-1) - 1, -1):
            product = i * j
            if is_palindrome(product) and product > largest:
                largest = product
    return largest",110
5975058792,longest_subarray,"def longest_subarray(arr):
    sum = 0
    max_length = 0
    sum_map = {}
    for i in range(len(arr)):
        if arr[i] == 0:
            sum -= 1
        else:
            sum += 1
        if sum == 0:
            max_length = i + 1
        if sum in sum_map:
            max_length = max(max_length, i - sum_map[sum])
        else:
            sum_map[sum] = i
    return max_length",110
11634659738,longest_consecutive_sequence,"def longest_consecutive_sequence(nums):
    if not nums:
        return 0

    num_set = set(nums)
    longest_streak = 0

    for num in num_set:
        if num - 1 not in num_set:
            current_num = num
            current_streak = 1

            while current_num + 1 in num_set:
                current_num += 1
                current_streak += 1

            longest_streak = max(longest_streak, current_streak)

    return longest_streak",110
22935755140,find_missing_positive,"def find_missing_positive(nums):
    if not nums:
        return 1

    n = len(nums)
    for i in range(n):
        while 1 <= nums[i] <= n and nums[nums[i] - 1] != nums[i]:
            nums[nums[i] - 1], nums[i] = nums[i], nums[nums[i] - 1]

    for i in range(n):
        if nums[i] != i + 1:
            return i + 1
    return n + 1",110
11643927208,countAndSay,"def countAndSay(n):
    if n == 1:
        return ""1""
    previous_term = countAndSay(n - 1)
    result = """"
    count = 1
    for i in range(1, len(previous_term)):
        if previous_term[i] == previous_term[i - 1]:
            count += 1
        else:
            result += str(count) + previous_term[i - 1]
            count = 1
    result += str(count) + previous_term[-1]
    return result",110
15863513490,count_subarrays_with_sum,"def count_subarrays_with_sum(nums, k):
    count, current_sum = 0, 0
    sum_dict = {0: 1}  # Initialize with sum 0 having count 1

    for num in nums:
        current_sum += num

        if current_sum - k in sum_dict:
            count += sum_dict[current_sum - k]

        if current_sum in sum_dict:
            sum_dict[current_sum] += 1
        else:
            sum_dict[current_sum] = 1

    return count",110
4043395996,search_insert,"class Solution:
    def searchInsert(self, nums, target):
        left, right = 0, len(nums) - 1
        while left <= right:
            mid = (left + right) // 2
            if nums[mid] == target:
                return mid
            elif nums[mid] < target:
                left = mid + 1
            else:
                right = mid - 1
        return left

def search_insert(nums, target):
    solution = Solution()
    return solution.searchInsert(nums, target)",110
29545617581,decode_string,"def decode_string(s):
    stack = []
    cur_num = 0
    res = []
    for c in s:
        if c.isdigit():
            cur_num = 10 * cur_num + int(c)
        elif c == '[':
            stack.append( (cur_num, len(res)))
            cur_num = 0
        elif c == ']':
            rep, pos = stack.pop()
            res.extend(res[pos:] * (rep - 1))
        else:
            res.append(c)

    return ''.join(res)",110
16514017668,find_combinations,"def find_combinations(candidates, target):
    res = []
    path = []
    candidates.sort()

    def backtracking(candidates, target, start_idx):
        if target == 0:
            res.append(path[:])
            return
        for i in range(start_idx, len(candidates)):
            if candidates[i] > target:
                return
            path.append(candidates[i])
            backtracking(candidates, target - candidates[i], i)
            path.pop()

    backtracking(candidates, target, 0)
    return res",110
16314248878,is_valid_password,"import re

def is_valid_password(password: str) -> bool:
    if len(password) < 8:
        return False
    if not re.search(""[a-z]"", password):
        return False
    if not re.search(""[A-Z]"", password):
        return False
    if not re.search(""[0-9]"", password):
        return False
    if not re.search(""[!@#$%^&*()-_=+\\[\\]{}|;:'\"",./<>?]"", password):
        return False
    return True",110
44737925629,firstMissingPositive,"def firstMissingPositive(nums):
    if not nums:
        return 1
    n = len(nums)
    for i in range(n):
        while 1 <= nums[i] <= n and nums[nums[i] - 1] != nums[i]:
            nums[nums[i] - 1], nums[i] = nums[i], nums[nums[i] - 1]
    for i in range(n):
        if nums[i] != i + 1:
            return i + 1
    return n + 1",110
73900212269,max_product_subarray,"def max_product_subarray(nums):
    if not nums:
        return 0
    max_prod = nums[0]
    min_prod = nums[0]
    result = nums[0]
    for i in range(1, len(nums)):
        curr = nums[i]
        temp_max = max(curr, max_prod * curr, min_prod * curr)
        min_prod = min(curr, max_prod * curr, min_prod * curr)
        max_prod = temp_max
        result = max(result, max_prod)
    return result",110
39659112840,count_pairs_with_diff_k,"def count_pairs_with_diff_k(arr, k):
    count = 0
    arr.sort()
    i, j = 0, 1
    while j < len(arr):
        if arr[j] - arr[i] == k:
            count += 1
            i += 1
            j += 1
        elif arr[j] - arr[i] < k:
            j += 1
        else:
            i += 1
            if i == j:
                j += 1
    return count",110
9306142587,levenshtein_distance,"def levenshtein_distance(s, t):
    if s == """":
        return len(t)
    if t == """":
        return len(s)
    if s[-1] == t[-1]:
        cost = 0
    else:
        cost = 1
       
    res = min([levenshtein_distance(s[:-1], t)+1,
               levenshtein_distance(s, t[:-1])+1, 
               levenshtein_distance(s[:-1], t[:-1]) + cost])
    return res",110
32538172175,maxSubarrayLength,"def maxSubarrayLength(nums, k):
    max_length = 0
    current_sum = 0
    sum_index = {}
    for i in range(len(nums)):
        current_sum += nums[i]
        if current_sum == k:
            max_length = i + 1
        if (current_sum - k) in sum_index:
            max_length = max(max_length, i - sum_index[current_sum - k])
        if current_sum not in sum_index:
            sum_index[current_sum] = i
    return max_length",110
70848189818,next_permutation,"def next_permutation(nums):
    n = len(nums)
    i = n - 2
    while i >= 0 and nums[i] >= nums[i + 1]:
        i -= 1
    if i >= 0:
        j = n - 1
        while j >= 0 and nums[i] >= nums[j]:
            j -= 1
        nums[i], nums[j] = nums[j], nums[i]
    nums[i + 1:] = reversed(nums[i + 1:])
    return nums",110
9077144624,Levenshtein_distance,"def Levenshtein_distance(s, t):
    if s == """":
        return len(t)
    if t == """":
        return len(s)
    if s[-1] == t[-1]:
        cost = 0
    else:
        cost = 1
       
    res = min([Levenshtein_distance(s[:-1], t)+1,
               Levenshtein_distance(s, t[:-1])+1, 
               Levenshtein_distance(s[:-1], t[:-1]) + cost])
    return res",110
26281650290,longest_consecutive_sequence,"def longest_consecutive_sequence(nums):
    if not nums:
        return 0

    nums_set = set(nums)
    longest_streak = 0

    for num in nums_set:
        if num - 1 not in nums_set:
            current_num = num
            current_streak = 1

            while current_num + 1 in nums_set:
                current_num += 1
                current_streak += 1

            longest_streak = max(longest_streak, current_streak)

    return longest_streak",110
71230420086,longest_unique_substtr,"def longest_unique_substtr(s):
    seen = {}
    start = 0
    max_length = 0
    max_substring = """"
    for end, char in enumerate(s):
        if char in seen and start <= seen[char]:
            start = seen[char] + 1
        else:
            if end - start + 1 > max_length:
                max_length = end - start + 1
                max_substring = s[start:end+1]
        seen[char] = end
    return max_substring",110
44176877540,calculate_combinations,"def calculate_combinations(n, k):
    if k == 0 or k == n:
        return 1
    if k > n:
        return 0
    # Using the formula for combinations with repetition: C(n+k-1, k)
    numerator = 1
    for i in range(n+k-1, n-1, -1):
        numerator *= i
    denominator = 1
    for i in range(1, k+1):
        denominator *= i
    return numerator // denominator",109
6962748886,first_non_repeating_char,"def first_non_repeating_char(s):
    char_count = {}
    for char in s:
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for char in s:
        if char_count[char] == 1:
            return char
    return """"

assert first_non_repeating_char(""programming"") == ""p""
assert first_non_repeating_char(""leetcode"") == ""l""
assert first_non_repeating_char(""aabbcc"") == """"",109
70271678266,findLongestConsecutiveSubsequence,"def findLongestConsecutiveSubsequence(nums):
    if not nums:
        return 0

    nums = set(nums)
    longest_streak = 0

    for num in nums:
        if num - 1 not in nums:
            current_num = num
            current_streak = 1

            while current_num + 1 in nums:
                current_num += 1
                current_streak += 1

            longest_streak = max(longest_streak, current_streak)

    return longest_streak",109
30505781581,unique_paths,"def unique_paths(m, n):
    if not m and not n:
        return 0

    dp = [[0 for _ in range(m)] for _ in range(n)]

    for i in range(n):
        for j in range(m):
            if i == 0 or j == 0:
                dp[i][j] = 1
            else:
                dp[i][j] = dp[i-1][j] + dp[i][j-1]

    return dp[n-1][m-1]",109
71011145029,month_name,"def month_name(month_num):
    months = {
        1: 'January',
        2: 'February',
        3: 'March',
        4: 'April',
        5: 'May',
        6: 'June',
        7: 'July',
        8: 'August',
        9: 'September',
        10: 'October',
        11: 'November',
        12: 'December'
    }
    return months.get(month_num, 'Invalid')",109
23986424167,find_fibonacci,"def find_fibonacci(n):
    fib = [0, 1, 1]
    if n < 3:
        return fib[n]
    for i in range(3, n+1):
        fib.append(fib[i-1] + fib[i-2])
    return fib[n]

if __name__ == '__main__':
    assert find_fibonacci(1) == 1
    assert find_fibonacci(2) == 1
    assert find_fibonacci(5) == 5",109
32684558111,countPaths,"def countPaths(m,n):
    dp = [[0 for i in range(n)] for j in range(m)]
    for i in range(m):
        dp[i][0] = 1
    for i in range(n):
        dp[0][i] = 1
    for i in range(1,m):
        for j in range(1,n):
            dp[i][j] = dp[i-1][j] + dp[i][j-1]
    return dp[m-1][n-1]",109
1759514412,findCircleNum,"from collections import deque

def findCircleNum(M):
    def bfs(node):
        queue = deque([node])
        while queue:
            current = queue.popleft()
            for neighbor in range(len(M)):
                if M[current][neighbor] == 1 and neighbor not in visited:
                    visited.add(neighbor)
                    queue.append(neighbor)

    visited = set()
    count = 0
    for i in range(len(M)):
        if i not in visited:
            bfs(i)
            count += 1
    return count",109
